index,x_px,y_px,z_norm,x_norm,y_norm
283,327.661376953125,169.93142366409302,-0.005424555391073227,0.6399636268615723,0.28321903944015503
284,343.9337158203125,148.9025205373764,0.05664170905947685,0.6717455387115479,0.248170867562294
285,281.6981506347656,175.6211757659912,-0.030427586287260056,0.5501917004585266,0.29270195960998535
286,293.67425537109375,180.69607615470886,0.0003835620591416955,0.5735825300216675,0.30116012692451477
287,311.5604248046875,276.4757573604584,0.010692613199353218,0.6085164546966553,0.4607929289340973
288,348.6548767089844,266.4811670780182,0.1497272104024887,0.6809665560722351,0.44413527846336365
289,288.1134338378906,245.0372278690338,-0.035607051104307175,0.5627215504646301,0.408395379781723
290,281.678955078125,247.91513085365295,-0.037063878029584885,0.5501542091369629,0.41319188475608826
291,302.52435302734375,277.0616948604584,0.008695421740412712,0.5908678770065308,0.4617694914340973
292,300.4827575683594,277.06491351127625,0.004050363786518574,0.5868803858757019,0.4617748558521271
293,332.02166748046875,165.1852548122406,0.0018207513494417071,0.6484798192977905,0.275308758020401
294,294.3033752441406,243.40372681617737,-0.032776083797216415,0.5748112797737122,0.4056728780269623
295,301.2470703125,168.806791305542,-0.02652852237224579,0.5883731842041016,0.2813446521759033
296,302.737548828125,162.6344382762909,-0.030426444485783577,0.5912842750549316,0.2710573971271515
297,311.9465026855469,134.11881923675537,-0.005865643732249737,0.6092705130577087,0.22353136539459229
298,338.87689208984375,157.04739689826965,0.025361523032188416,0.6618689298629761,0.2617456614971161
299,307.7156066894531,148.59451353549957,-0.01894780993461609,0.6010070443153381,0.24765752255916595
300,340.4192199707031,172.02245593070984,0.023723160848021507,0.6648812890052795,0.28670409321784973
301,346.2283935546875,166.96802973747253,0.05455027520656586,0.676227331161499,0.2782800495624542
302,277.9825439453125,273.55400919914246,-0.03532496094703674,0.5429346561431885,0.4559233486652374
